id,brand,review_id,score,at,content,reply_content,thumbs_up,review_created_version,sentiment_star,n_words,n_char
5823,puma,53404ec0-5914-4d63-987c-f57efe2e0ff8,5,2025-01-11T20:21:45Z,baste product,NA,0,1.11.11,positive,2,13
5824,puma,a7a1e79e-67aa-4987-ba93-287f0e78a692,5,2025-01-11T18:02:29Z,ok,NA,0,1.11.8,positive,1,2
5825,puma,c2528bd0-43ff-48fd-b4ef-b87a8585c46f,5,2025-01-11T14:54:39Z,Love this App,NA,0,1.11.11,positive,3,13
5826,puma,8d9ede0a-1dbf-4f22-814e-482f45b3b18e,5,2025-01-11T14:02:58Z,optimistic,NA,0,1.11.10,positive,1,10
5827,puma,3a067261-a5a3-4a16-a280-a237cdd112cd,5,2025-01-11T03:06:28Z,Great service always on time,NA,2,1.11.11,positive,5,28
5828,puma,5c14aa40-ccfb-44c8-9839-93b1d4d4d530,5,2025-01-10T22:24:49Z,Good one this is,NA,0,1.11.8,positive,4,16
5829,puma,d50d0644-2763-4eae-af56-cbbc6f12d64b,5,2025-01-10T21:09:14Z,good prices fast checkout,NA,0,1.11.11,positive,4,25
5830,puma,61931f11-a484-497a-8b5c-53a8e9e38837,4,2025-01-10T18:45:06Z,👌🏻,NA,0,1.11.11,positive,0,2
5831,puma,3d577210-20b1-47c8-a889-6f5a6950d0d1,3,2025-01-10T17:31:44Z,Sometimes too expensive products,NA,0,1.11.11,neutral,4,32
5832,puma,ed0138a6-03cc-4c90-a9a8-37d446457b41,5,2025-01-10T16:43:00Z,very nice collection,NA,0,1.11.8,positive,3,20
5833,puma,70cf1b22-8839-4bf9-b3dc-8de4fde0dbde,5,2025-01-10T13:07:25Z,love it 😍,NA,0,1.11.8,positive,2,9
5834,puma,ff889475-8954-49a5-94df-06bcd7402b8f,5,2025-01-10T10:00:39Z,very nice,NA,0,1.11.11,positive,2,9
5835,puma,5f77ef6c-bea1-475c-a0b6-38ef129e35c7,5,2025-01-10T08:17:53Z,nice experience,NA,0,1.11.11,positive,2,15
5836,puma,73163c19-0d6a-4d9b-a2bf-af1adab5f5fd,5,2025-01-09T18:18:12Z,thank u,NA,0,1.5.7,positive,2,7
5837,puma,d9ddfed7-e671-44af-8d74-516f1ec5cc39,5,2025-01-09T16:16:15Z,great deals for Quality product. website is super easy to navigate. No freeze ups. Definitely would recommending. in fat I've Already told 2 others about it!!,NA,6,1.11.11,positive,26,158
5838,puma,c184391e-2a97-4ec5-b492-b771dd1f2413,5,2025-01-09T14:17:48Z,very nice 👍,NA,0,1.6.6,positive,2,11
5839,puma,36c25a67-f825-4558-8773-7591c1e16883,1,2025-01-09T10:00:28Z,My one star and review do not pertain to the app but the puma brand in general. I bought my nephew a pair for school in August of 2024 and here it is January 2025 and both shoes are unwearable because the soles are almost completely off. I've tried to contact customer service several times and they have been no help. I've basically been told there's nothing that can be done about the poor quality of the shoes because it's been longer than 45 days. I will never buy puma again,NA,10,1.11.10,negative,91,479
5840,puma,1be61d8d-f5ec-45d1-adba-d0a9807b0a57,5,2025-01-09T07:22:54Z,cant wait to see my classics,NA,0,1.11.10,positive,6,28
5841,puma,fcc01165-1b7c-4149-8942-0be350611244,5,2025-01-08T23:10:46Z,The Best,NA,0,1.11.11,positive,2,8
5842,puma,df661f2f-d189-4b39-b051-ee84f92541ae,5,2025-01-08T20:23:59Z,"Puma app is phenomenal. If you love the brand as much as I do, you will LOVE this app.",NA,0,1.11.10,positive,19,86
5843,puma,dd712d56-74db-45f0-a5cb-b6eb8df8ba78,5,2025-01-08T18:21:42Z,shivam kumar good 👍,NA,0,1.11.8,positive,3,19
5844,puma,0fd39744-e802-4cef-83dd-8b28e759c1eb,5,2025-01-08T15:24:48Z,my favorite company...#,NA,0,1.11.8,positive,3,23
5845,puma,e97c90c0-8846-481a-9f7c-af10213b9891,1,2025-01-08T12:44:30Z,This app is very very worst,NA,0,1.11.8,negative,6,27
5846,puma,b03ef795-cfa7-4e29-96c5-013e30efc981,5,2025-01-08T10:08:11Z,My first pair of Football boots were Blue Puma Kings! May history repeat itself!,NA,0,1.11.10,positive,14,80
5847,puma,a62df968-abe3-4c18-b819-f29f2b60b263,1,2025-01-08T07:39:43Z,"I had ordered a pair of shoes 10 days ago. Firstly, the delivery of the shoes was late and then I did not like the shoes, so I requested for a return on the same day. It has been 10 days since I did this, but Puma still not ready to take it back yet. it's better to use Thirt party application not Puma...",NA,2,1.11.8,negative,64,305
5848,puma,3dfbb3ff-dc55-4ee5-ab38-aa812ab13e53,4,2025-01-08T06:59:11Z,too expensive but I'll give it 4,NA,0,1.11.10,positive,7,32
5849,puma,10232861-7f46-49d2-8d85-0d55c9db5e2d,1,2025-01-08T06:43:07Z,Customer service is very poor I have placed order on 5th of Jan and today I got mail that my order cancelled without any reason. I don't know why..I tried to connect with customer service but it's useless....,NA,2,1.11.8,negative,39,208
5850,puma,311287f4-2ed6-4068-a864-987b92c5f60a,5,2025-01-07T18:42:01Z,awesome 👍,NA,0,1.11.8,positive,1,9
5851,puma,dcea0af2-2415-49fa-b401-a7c5d14894a2,4,2025-01-07T16:39:57Z,"Gud service ,",NA,0,1.11.10,positive,2,13
5852,puma,4dc18fc8-f3ca-4bfa-9c02-6b5494b292dc,5,2025-01-07T16:31:49Z,ok,NA,0,1.11.8,positive,1,2
5853,puma,f332a28f-7c8f-47fe-9aed-ab7a9ec791d7,5,2025-01-07T02:55:30Z,PUMA IS FOREVER BETTER! GREAT SHOE/ COMPANY! SOFTRIDE SHOE IS BY FAR ONE OF MY FAVORITE AND ONE OF THE MOST COMFORTABLE SHOE IVE EVER WORN! LOVE MY PUMA GEAR! GREAT FASHIONABLE AND STYLISH! APP IS GREAT AS WELL MAKE SURE TO CHECK IT OUT AND IF YOU HAVEN'T GO DOWNLOAD IT AND SEE FOR YOURSELVES!!,NA,1,1.11.10,positive,56,295
5854,puma,8706555d-0310-4990-a74f-816d913b7f81,5,2025-01-06T19:57:56Z,very easy to use. I would like more women's 10.5 sneakers.,NA,2,1.11.8,positive,11,58
5855,puma,871f0bf9-502f-4e9f-bb69-c1c160740552,2,2025-01-06T18:01:31Z,Good App,NA,0,1.11.10,negative,2,8
5856,puma,dd363db5-f809-4fab-a6e4-66e5f89bb27b,1,2025-01-06T16:34:44Z,Defective products on App and their website! Product Only last just more than 3 months (as that is the warranty period). This was really a big disappointment as the shoes ordered online on puma app couldn't last even for 4 months and just crossed the underline limit of 3 months for warranty coverage. have been a regular customer (offline) since many years and these defective sales on the app are a big scam. And after complaint their customer care executive they make me fool only.,NA,1,1.11.8,negative,85,484
5857,puma,d4b1d461-3433-49b3-bb27-5d7b85b30445,5,2025-01-06T16:26:03Z,"easy to search, awesome prices",NA,0,1.11.8,positive,5,30
5858,puma,b77ad582-7782-4de8-a5ba-1d7be2d1e90c,5,2025-01-06T08:20:14Z,Bast app😀,NA,0,1.11.8,positive,2,9
5859,puma,764419ae-3e94-4eff-9a43-b819f4785413,5,2025-01-06T06:50:42Z,Love puma.,NA,0,NA,positive,2,10
5860,puma,25b39e46-1fc2-40f0-af66-abc7b1c38fee,4,2025-01-06T06:49:45Z,good👍,NA,0,1.11.8,positive,1,5
5861,puma,a3d87e4a-b228-4ec7-bab8-4dcc0192bf7d,5,2025-01-05T19:52:04Z,"My favourite brand ,,, happy 😊",NA,0,1.11.8,positive,4,30
5862,puma,12983733-7072-4d31-a0d0-3db8d514ceb0,1,2025-01-05T13:21:59Z,"Pathetic service from Puma, I initiated my return process but delivery by refused to take back my order because EAN number is not matching with the system. This is company fault that wrong EAN number is showing in his system. But customer is suffering there is no customer support number worst brand please don't buy products from Puma if you wish to return it in future",NA,1,1.11.8,negative,66,370
5863,puma,46810f20-4ead-449d-8aa8-190a5d78f89d,5,2025-01-05T11:00:11Z,nice,NA,0,1.11.8,positive,1,4
5864,puma,f38a704b-05b7-4f38-abbe-5357cb35480a,5,2025-01-05T07:47:18Z,nice app,NA,0,1.11.8,positive,2,8
5865,puma,50c2b62d-1fb0-4312-8da3-4e0560bd0b4e,5,2025-01-05T05:25:53Z,I love Puma,NA,0,1.11.8,positive,3,11
5866,puma,47643022-f12d-4529-bd05-bb356de2b939,3,2025-01-04T23:28:39Z,So fiddly to navigate. Since I've installed the app I've use it a few times. And why every time when I try to open an e-mail I have to go first to Play Store !? Haha...,NA,2,NA,neutral,36,168
5867,puma,7fd4917f-407e-485d-8853-a85f57dad9e2,5,2025-01-04T20:32:27Z,slip-on selection option is good and actually finding with size is actually working good 😊,NA,0,1.11.8,positive,15,90
5868,puma,32d79c36-23b8-454e-8cfb-65bd21e13b61,5,2025-01-04T16:36:14Z,OUTSTANDING,NA,0,1.11.8,positive,1,11
5869,puma,96735291-cfb1-4487-a8f5-4021748d88c4,3,2025-01-04T16:33:50Z,like it🙂,NA,0,NA,neutral,2,8
5870,puma,9a5f922a-2bee-4f4a-809b-22d0402bf63c,1,2025-01-04T15:48:52Z,"good this is my first order I use shows and then give a feed back ,.......... ,...................................,.............................................................................................................................................................................................................................,,,............................................................................................................................................................",NA,1,1.11.8,negative,15,495
5871,puma,ca1c3146-23aa-4db1-abde-e50033351a34,1,2025-01-04T12:57:09Z,S***********,NA,0,1.11.8,negative,1,12
5872,puma,1e4c3964-6a7c-4119-b8eb-ead232fd56e6,5,2025-01-04T09:41:41Z,love it,NA,0,1.11.8,positive,2,7
5873,puma,de06f9fa-7ecd-4da4-8278-3ac8306b78ae,5,2025-01-04T06:05:57Z,great app easy checkout,NA,1,1.11.8,positive,4,23
5874,puma,7f2d5b70-3c96-410a-9c15-20dbe9bf5395,5,2025-01-04T02:00:13Z,"Great quality, fashionable. You can't go wrong with PUMA.",NA,1,1.11.8,positive,9,57
5875,puma,02ce2420-20d8-4db6-92b1-217608deb046,5,2025-01-04T00:16:21Z,"easy to maneuver, I love the sales",NA,1,1.11.8,positive,7,34
5876,puma,fdd08cb4-052d-44cd-923b-4f833d1aeb25,5,2025-01-03T19:03:47Z,love puma,NA,0,1.11.8,positive,2,9
5877,puma,ee565b85-2988-48b6-adcc-b48149fd8b33,5,2025-01-03T13:34:53Z,it's good to buying the product,NA,1,1.11.8,positive,6,31
5878,puma,fa10ca46-29c5-4007-a05d-5fa40bb5cf10,5,2025-01-03T12:27:45Z,Nice app,NA,0,1.11.8,positive,2,8
5879,puma,4bd7afad-fb7e-4e86-8137-fd968074c27b,5,2025-01-03T12:26:38Z,easy to use and runs quite smoothly,NA,0,1.11.8,positive,7,35
5880,puma,2915a672-8df2-49fa-bc5e-9f231b856e42,5,2025-01-03T10:14:16Z,The process is easy peezy.,NA,1,1.11.8,positive,5,26
5881,puma,bdae7772-b6b6-45f6-9003-d0b482356074,5,2025-01-03T06:47:34Z,Easy to Navigate. Has enough info you need. Very good app.,NA,2,1.11.8,positive,11,58
5882,puma,b819ae53-89d9-4aba-b361-79fc4f9993d0,5,2025-01-03T04:23:22Z,Shoe r Great old school 80's n 90ies,NA,0,1.11.8,positive,9,36
5883,puma,375b58dc-02f3-4fc3-a4ef-8582203dee34,5,2025-01-02T21:55:59Z,"I recently made a purchase from Puma's website, and I couldn’t be more pleased! The entire process was smooth and user-friendly. The website was easy to navigate, making it simple to find the perfect pair of shoes and clothing. My order arrived faster than expected, and everything was packaged securely. The products themselves are high-quality and true to size, as always with Puma. I love the variety of styles and the attention to detail in the design.",NA,56,1.11.8,positive,79,456
5884,puma,393681d7-19ac-422c-b0cb-382980893e76,4,2025-01-02T20:30:51Z,good app,NA,0,1.11.8,positive,2,8
5885,puma,50b470d1-9b32-48b7-aeea-338b4d40ebb4,5,2025-01-02T17:51:49Z,best quality & good collection,NA,1,1.11.8,positive,4,30
5886,puma,4c550388-ea05-4bb4-a6c0-9d7089163792,5,2025-01-02T14:00:22Z,super app,NA,0,1.11.7,positive,2,9
5887,puma,8c020033-66c0-444e-812b-44c89b847f11,5,2025-01-02T12:22:45Z,nice and fast,NA,0,1.11.8,positive,3,13
5888,puma,fd7e8415-cb48-4003-afc6-331e65bda51a,5,2025-01-02T11:25:06Z,good,NA,0,1.11.8,positive,1,4
5889,puma,815923b7-f9b5-418f-8599-453ba5b94fc4,4,2025-01-02T09:45:18Z,It's pretty good,NA,0,1.11.8,positive,3,16
5890,puma,0219d99f-f901-4d84-b154-fc0dafd434f2,5,2025-01-02T08:44:07Z,very good app,NA,0,1.11.8,positive,3,13
5891,puma,bb61cd46-bf72-4437-9041-7c139a5b41a4,5,2025-01-02T08:17:55Z,great lags abit tho,NA,0,1.11.8,positive,4,19
5892,puma,2a5d9c04-6562-44fa-a36d-a0fafe8a0219,5,2025-01-02T06:29:58Z,So far no complaints and have got good discounts with sales online,NA,0,1.11.2,positive,12,66
5893,puma,44c027d3-3bd6-4eb8-b2d2-cc6e11ede4ca,5,2025-01-02T06:19:28Z,"Very nice models, I recommend the Puma brand",NA,0,1.11.8,positive,8,44
5894,puma,8aebcd7e-2ee3-4a2b-b418-c70cbeeb66f7,5,2025-01-02T06:15:12Z,lovd it awsm shoes... affordable too.😍,NA,0,1.11.8,positive,6,38
5895,puma,a83fa7a7-c550-47bb-a705-b94f9d4cab79,5,2025-01-02T04:21:18Z,very good app,NA,0,1.11.8,positive,3,13
5896,puma,b83d787a-af5a-4a56-9ca0-39e5f47aadd6,5,2025-01-02T00:44:55Z,Love ❤️ it,NA,0,1.11.8,positive,2,10
5897,puma,37b7a403-cef5-4617-be3c-fda07bd27fd9,5,2025-01-01T22:39:18Z,Good app.,NA,0,NA,positive,2,9
5898,puma,7bdaa4ec-3c07-45be-9653-fe1d55e8423a,5,2025-01-01T18:15:14Z,Just love Puma ❤️🐾 🌟🌟🌟🌟🌟,NA,1,1.5.6,positive,3,24
5899,puma,39a6cfbc-16dd-4979-b3c8-7440d439fbd7,5,2025-01-01T13:28:28Z,good,NA,0,1.11.8,positive,1,4
5900,puma,33553096-8d75-4278-8544-4b86aaccbcfd,5,2025-01-01T12:27:25Z,I love finding deals that are not in store.,NA,0,1.11.8,positive,9,43
5901,puma,55f75305-c0a3-471a-b732-16f24966673b,2,2025-01-01T09:11:10Z,"I ordered on 23 dec, but they are not still give. Now jan 01 . I tracked that order that is in West Bengal, why first step order picup in maharastra but now west bengal why is going there. My place karnataka. Very disappointed",NA,0,1.11.8,negative,43,226
5902,puma,a92090d6-75ca-40a9-894c-68eb9bc2a276,5,2025-01-01T08:09:55Z,My favorite clothing brand love the app and the extras for members,NA,0,1.11.6,positive,12,66
5903,puma,38db5eb9-8176-4243-b442-9072eb4b540c,5,2025-01-01T07:18:15Z,OSM,NA,0,1.11.8,positive,1,3
5904,puma,e7c8e3b1-ebc7-48d3-94e7-f9a6c9b8851e,5,2024-12-31T18:33:59Z,Great app easy to utilize and navigate,NA,0,1.11.8,positive,7,38
5905,puma,b35182c3-dd4f-4d85-8b28-865f0aa15363,4,2024-12-31T18:25:27Z,good product and proce,NA,0,1.11.7,positive,4,22
5906,puma,9e266fa2-d229-44de-8d86-cf0e8c67c40f,5,2024-12-31T15:26:39Z,Awsome app,NA,0,NA,positive,2,10
5907,puma,3ce4f4d9-52a5-4dad-b98c-2c193a3f5866,5,2024-12-31T12:01:03Z,Quick and easy,NA,1,1.11.8,positive,3,14
5908,puma,1ceec325-915b-48be-8131-86981b46a593,5,2024-12-31T11:43:55Z,puma's every product is awesome.i have sold a lot of shoes as well as jackets. But every shoes is comfortable and every jacket is warm and stylish.. i love it,NA,1,1.11.8,positive,30,158
5909,puma,2f231bcc-5071-4cd9-86da-dd6039f1979c,5,2024-12-31T00:58:44Z,superb,NA,0,1.11.8,positive,1,6
5910,puma,a1d3d01a-3a8c-4ce1-88ef-1825501b6141,5,2024-12-30T23:18:26Z,awesome App with great filter and sort options to find the products you are after,NA,0,1.11.8,positive,15,81
5911,puma,942fb706-1c87-4186-9054-c5c79a2404b3,3,2024-12-30T22:15:12Z,Nice 👍,NA,0,1.11.8,neutral,1,6
5912,puma,22f0a919-49c5-46dd-b7bd-1bbf5d4f8cf6,4,2024-12-30T13:57:56Z,goood,NA,0,1.11.8,positive,1,5
5913,puma,5ea672c6-64d7-4cb6-8df5-f36a96e5a918,5,2024-12-30T13:09:26Z,good,NA,0,1.11.8,positive,1,4
5914,puma,e829ab9b-f9bd-4619-bcac-a0f9826cb856,5,2024-12-30T11:00:19Z,affordable,NA,0,1.11.8,positive,1,10
5915,puma,b2be5661-e3ee-4c39-a810-0c100be06a04,5,2024-12-30T08:09:56Z,excellent,NA,0,1.11.8,positive,1,9
5916,puma,3c68a235-8a4a-4e4e-9877-b0bf76251183,5,2024-12-30T06:52:12Z,nice 👍,NA,0,1.11.8,positive,1,6
5917,puma,efe91d7e-9199-44e7-b47e-257e9350416f,5,2024-12-30T01:03:06Z,It's contagious the buzz surrounding the newest and most colorful fashion ever! 😻,NA,1,1.11.8,positive,12,81
5918,puma,e84b6ae0-72b2-406d-a0cf-b8c8d06ce249,5,2024-12-29T16:40:28Z,Love shopping for shoes and clothes on the puma brand shopping app.,NA,0,NA,positive,12,67
5919,puma,2640f9be-56ff-4cfb-976b-630a00914068,5,2024-12-29T16:38:31Z,easy to order,NA,0,1.11.8,positive,3,13
5920,puma,9d503708-9f02-4247-8bde-6889ca60aa97,5,2024-12-29T16:36:47Z,fantastic app,NA,0,1.11.8,positive,2,13
5921,puma,600652b1-1740-4e4a-bfad-5cb6323dec8e,5,2024-12-29T15:45:09Z,easy to use.,NA,0,1.11.8,positive,3,12
5922,puma,694f7b37-5a95-4cca-b1fc-0402271af4a3,5,2024-12-29T07:04:59Z,Best ever,NA,0,1.11.8,positive,2,9
5923,puma,87cb89c2-ed44-4ed8-91b2-2b096c56719f,5,2024-12-29T03:16:00Z,NICE,NA,0,1.11.8,positive,1,4
5924,puma,85f3de5c-f712-45b9-9517-773228bcdcc6,5,2024-12-29T02:58:09Z,squid game,NA,0,1.11.8,positive,2,10
5925,puma,83aa25f4-d71a-450b-a068-56951251e295,4,2024-12-29T02:12:53Z,it's good,NA,0,1.11.8,positive,2,9
5926,puma,1cfa744c-fa8d-46e4-a5ea-223c3d213d1d,5,2024-12-28T23:24:21Z,very easy and fast to navigate. the puma running is awesome,NA,0,1.6.3,positive,11,59
5927,puma,153e3b46-b6aa-42e7-bea2-fb368d340d74,5,2024-12-28T19:36:42Z,You will never go wrong with a pair of puma's. #Stamppuma,NA,1,1.11.8,positive,11,57
5928,puma,45d13a74-8608-46d6-8484-05a370fa2725,5,2024-12-28T18:49:49Z,nice,NA,0,1.11.8,positive,1,4
5929,puma,ada2860c-89ce-43a1-a09b-e708c95197ec,5,2024-12-28T18:22:23Z,good selection,NA,0,1.11.8,positive,2,14
5930,puma,9ac0ffc5-0d75-4681-912b-c2f66c78a1e9,5,2024-12-28T16:28:49Z,first time I try let's see,NA,0,1.11.7,positive,6,26
5931,puma,eb2ab2c6-7237-402d-ba73-91dd34aaffb8,5,2024-12-28T09:36:11Z,"Amazing prices, fast shipping. Gotta have my Puma fix!",NA,1,1.11.8,positive,9,54
5932,puma,234cda3f-14f4-4358-a216-f172ec1646c0,5,2024-12-28T05:42:55Z,I am happy with puma,NA,0,1.11.8,positive,5,20
5933,puma,9bf3ee07-ad33-40df-a73c-2f5d8c40fd87,5,2024-12-28T03:36:00Z,i am new for PUMA.. and I started loving it,NA,0,1.11.8,positive,10,43
5934,puma,afd9b4f6-b9c2-4678-a17e-5ce2599ce1aa,4,2024-12-28T00:09:09Z,👍,NA,0,1.11.8,positive,0,1
5935,puma,145a19c3-961e-45ad-b271-7fe8d2bbab6f,4,2024-12-27T22:53:04Z,superb,NA,0,1.11.5,positive,1,6
5936,puma,d50108f3-18d1-4a84-958a-7adc39c7d422,5,2024-12-27T18:27:55Z,wondering and great deals.,NA,1,1.11.8,positive,4,26
5937,puma,1aa4b2b7-a654-49e3-9712-ba1e57a75413,5,2024-12-27T18:20:29Z,"Great app, easy to navigate and great products",NA,0,1.11.8,positive,8,46
5938,puma,f883bbe6-562c-4eb9-915f-17a22c9cc5c4,4,2024-12-27T16:17:30Z,Good👍,NA,0,1.11.7,positive,1,5
5939,puma,654756db-6f7e-418c-8158-a2007615935c,5,2024-12-27T07:55:27Z,excellent,NA,0,1.11.8,positive,1,9
5940,puma,51ec1a3c-2961-4da7-90e5-ef93e58858c4,5,2024-12-27T05:31:40Z,great job,NA,0,1.6.6,positive,2,9
5941,puma,640551ab-fe0e-47ca-919f-e3ecd3b74b3d,5,2024-12-27T05:05:03Z,My favorite shoe brand.,NA,0,1.11.8,positive,4,23
5942,puma,e2a82850-94b5-4aed-9e64-f09b7d6309d8,5,2024-12-27T04:42:34Z,i like this app because of that my famous lovely cricketer king virat kohli,NA,0,1.11.8,positive,14,75
5943,puma,e63c6979-407f-49b4-a6c9-22c7714aeed9,5,2024-12-27T03:38:04Z,❤❤,NA,0,1.11.8,positive,0,2
5944,puma,798b508f-98c4-4b79-b3c0-b808254c953c,5,2024-12-26T23:53:54Z,good,NA,0,1.11.8,positive,1,4
5945,puma,9215c881-5c48-4a0c-bf10-aebf50ce9090,5,2024-12-26T19:28:55Z,This app gives better options to buy and with super best discount offer. the app is easy to handle. Nice one team. thanks 😊,NA,1,1.11.8,positive,23,123
5946,puma,5ee61105-b398-41b1-a983-e91567e2d7e6,5,2024-12-26T18:57:59Z,nice,NA,0,1.11.8,positive,1,4
5947,puma,b23dbf31-3897-4125-9fee-d9c6a5204264,4,2024-12-26T17:11:52Z,awesome😊,NA,0,1.11.8,positive,1,8
5948,puma,c6532c56-b532-4764-9616-fbf54beb0334,5,2024-12-26T16:32:51Z,Great app!👍🏿,NA,0,1.11.8,positive,2,12
5949,puma,f8016448-82eb-487a-b160-79cbbf57e427,5,2024-12-26T15:13:11Z,all time favorites,NA,0,1.11.8,positive,3,18
5950,puma,01c67f22-3357-4cc6-abf8-f908f7a1255b,5,2024-12-26T13:07:23Z,Excellent,NA,0,1.11.8,positive,1,9
5951,puma,b6268107-558c-4eb8-8cdf-cd386663088a,5,2024-12-26T10:42:30Z,easy to access app and very good interface.,NA,2,1.11.8,positive,8,43
5952,puma,9b6eb4b9-15b2-4abe-b027-973d61aba54f,5,2024-12-26T05:32:43Z,love the app I've got a shoe addiction and this streamlines the process,NA,0,1.11.8,positive,13,71
5953,puma,a65d2970-3159-4b2e-9688-b103188cd20f,4,2024-12-26T04:54:13Z,my most favourite sneakers shoes app I love it,NA,0,1.11.8,positive,9,46
5954,puma,a9512e17-a1d9-45e5-93f5-07e018515f49,5,2024-12-25T22:13:44Z,"very convenient and faster delivery, thanks Puma 😊",NA,0,1.11.8,positive,7,50
5955,puma,a153d80d-27eb-4715-a238-40d9858b8be0,5,2024-12-25T22:04:49Z,application was very fast work and highly Quality 👍,NA,1,1.11.8,positive,8,51
5956,puma,ab148b25-56d8-44c5-8acc-4f76d3a691e7,5,2024-12-25T19:26:25Z,very good so great deals,NA,0,1.11.8,positive,5,24
5957,puma,7d755db2-3811-4a80-9e02-e46c1178b1a2,5,2024-12-25T18:25:54Z,It's really easy to navigate the app.,NA,0,1.11.8,positive,7,37
5958,puma,9499a6e8-4e9e-4bc1-8535-12693796bfad,5,2024-12-25T18:07:00Z,nice app and all verayati is good 😊👍,NA,0,1.11.8,positive,7,36
5959,puma,d07cf57d-54fd-4716-a9ca-fbeed5e7d08f,1,2024-12-25T15:43:19Z,"I've ordered placed RS - X Triple Unisex Snickers with full payment but it's not showing in your app order section. My payment mode was phone pe and transaction has done, I got the message from PUMA app but now the customer service care from puma app saying your order is not confirmed and they said contact your bank regarding payment issues. I need my money back or want my product as it shows product will delivered on 28th December.",NA,3,1.11.8,negative,79,436
5960,puma,bdb9f122-63db-4255-8b14-0a27bbda3781,5,2024-12-25T13:45:05Z,Best product but price too high,NA,0,1.11.8,positive,6,31
5961,puma,221435ce-43e8-4890-b1be-6bb5125402b5,5,2024-12-25T13:28:37Z,best app,NA,0,1.11.8,positive,2,8
5962,puma,85a4bb2b-0f10-41ec-ad95-877e158bbafc,5,2024-12-25T12:53:21Z,fast search,NA,0,1.11.8,positive,2,11
5963,puma,c638f153-d44b-4feb-bb87-7ae3cf005140,5,2024-12-25T09:53:13Z,very Good,NA,0,1.11.8,positive,2,9
5964,puma,80ba9f9a-b0ca-4ec1-910d-87a31fd59a5a,5,2024-12-25T09:29:06Z,Good,NA,0,1.11.8,positive,1,4
5965,puma,7af58112-66ba-4df9-a14c-8335ac605cbf,3,2024-12-25T09:20:47Z,nice work 👍,NA,0,1.11.8,neutral,2,11
5966,puma,b63d5559-5065-400c-bf2c-5578d069cc77,5,2024-12-25T07:40:47Z,Good 👍 and Nice,NA,0,1.11.8,positive,3,15
5967,puma,6611afe6-de7a-4fe1-8144-c3be2de177fc,5,2024-12-25T06:23:56Z,very smooth and easy to operate,NA,0,1.11.8,positive,6,31
5968,puma,147a3172-7c81-411d-9a5d-c3358fefc89a,5,2024-12-25T03:53:04Z,nice happy,NA,0,1.11.8,positive,2,10
5969,puma,82367158-37af-4a5b-a24f-db1d8d32c974,5,2024-12-24T23:19:15Z,great app!!,NA,0,1.11.8,positive,2,11
5970,puma,99b304e0-6c7f-4915-91c8-81b7f4790413,5,2024-12-24T22:07:03Z,Easy and safe thank you Puma,NA,0,1.11.7,positive,6,28
5971,puma,c747957b-749a-4a3d-8d06-6b053ffa4638,5,2024-12-24T20:59:07Z,puma got some serious heat right now. 🔥,NA,0,1.11.8,positive,7,39
5972,puma,f9d5ae2d-2f0d-4be4-af0f-29d55fc01591,5,2024-12-24T20:43:33Z,love puma,NA,0,1.11.8,positive,2,9
5973,puma,58732ab1-2f5d-446a-bef3-1bf8fee03bc2,5,2024-12-24T18:51:59Z,great 😃,NA,0,1.11.7,positive,1,7
5974,puma,d8764759-b0f5-4ab2-be69-8fa5d428f2a8,5,2024-12-24T16:51:34Z,easy and quick,NA,0,1.11.8,positive,3,14
5975,puma,00bec9eb-3d6f-4a0b-aa81-57ea65a1fe2e,1,2024-12-24T16:23:00Z,"Not good shoe, customer are cheated by product and it's return policy . I have purchased shoe first time from puma and shoe damaged in 1 month. Customer service told me voucher will given , but I paid amount for shoe and and no replacement was provided. Voucher means next I will be cheated again. I make numerous requests to puma to provide shoe replacement but literally they don't have sympathy to customer. Higher level executive are ase as customer service in puma.",NA,0,1.11.8,negative,81,470
5976,puma,c322e03c-78f7-4d5b-bc33-d1e51795add8,5,2024-12-24T10:39:57Z,furrrrrrrrr Nice,NA,0,1.11.8,positive,2,16
5977,puma,34886a1e-7067-4e20-9534-7c39ed9783b6,5,2024-12-24T09:37:20Z,tremendously gorgeous app I loved it,NA,0,1.11.8,positive,6,36
5978,puma,2637ebd1-3ab3-4252-91a0-e94a4f15adce,4,2024-12-24T08:40:00Z,that's soo good with quality and the animation smoothness I love this app,NA,1,1.11.8,positive,13,73
5979,puma,4deddc9d-da73-4952-baea-d334a3ce65f2,4,2024-12-24T05:50:55Z,lub et,NA,0,1.11.8,positive,2,6
5980,puma,1bd24210-abf9-4726-b83c-83b4f7ee89c2,2,2024-12-24T01:34:01Z,"Too many errors when checking out, I had to retry more than 5 times. Wouldn't let me place the order.",NA,1,1.11.7,negative,20,101
5981,puma,1bcf846a-8f81-4fe1-973f-af808e74caa4,4,2024-12-24T00:56:55Z,PUMA makes durable products.,NA,0,1.11.8,positive,4,28
5982,puma,f7ab8204-95de-4a20-a866-4f4434942a1a,5,2024-12-23T22:49:16Z,One of the best App interfaces & amazing collections+ offers among all market places. Love for Puma ❤️,NA,1,1.11.8,positive,16,102
5983,puma,96eeaa22-01e9-4061-a331-0e254707303c,5,2024-12-23T21:11:17Z,love this app and the deals,NA,0,1.11.8,positive,6,27
